,Timestamp,Want to learn more about Biology,Want to learn more about Synthetic biology,Want to learn more about Video games,Want to learn more about Engineering,Played Hero.Coli,Age,Gender,Interested in video games,Interested in biology,Studied biology,Play video games,Heard about Synthetic biology or BioBricks,Volunteered to answer more questions,Enjoyed playing,Genotype and phenotype,BioBricks and devices composition,Ampicillin antibiotic,Name: Plasmid,Function: TER,Name: PR,Function - game: CDS,Name: TER,Function - biology: CDS,Name: RBS,Example: CDS,Name: CDS,Function: PR,Function: RBS,Function: Plasmid,Name: Operator XXX,Device: RBS:PCONS:FLHDC:TER XXX,Device: PCONS:RBS:FLHDC:TER,Device: PBAD:RBS:GFP:TER,Device: PBAD:GFP:RBS:TER XXX,Device: GFP:RBS:PCONS:TER XXX,Device: PCONS:GFP:RBS:TER XXX,Device: AMPR:RBS:PCONS:TER XXX,Device: RBS:PCONS:AMPR:TER XXX,Green fluorescence,Unequip the movement device: effect,Device: PBAD:RBS:ARA:TER,Remarks,userId,Language,Temporality
959,2018-04-28 12:22:20+00:00,Not at all,Not at all,Not at all,Not at all,No / not yet,12,Male,A lot,Not at all,Not even in middle school,A lot,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86c71536-ee24-4c3d-b856-6a97b63f6217,fr,pretest
960,2018-04-28 12:25:55+00:00,Extremely,Extremely,A lot,Extremely,I just played for the first time,12,Male,A lot,Moderately,Not even in middle school,Extremely,"Yes, but I don't exactly know what it means",Yes,Extremely,Edit the DNA of the bacterium,RNA sequences,I don't know,Plasmid,I don't know,PR,I don't know,None of these,CDS,I don't know,I don't know,PR,I don't know,I don't know,I don't know,RBS,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"In front of the doors, when the GFP device is equipped",The bacterium glows,I don't know,se jeux jeux ma beaucoup plus ,2ec42361-423e-4cfd-b7f6-9110a62617b8,fr,posttest
961,2018-04-28 12:36:05+00:00,A lot,Moderately,A lot,A lot,No / not yet,14,Male,Extremely,A lot,Until the end of middle school,Extremely,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,Edit the DNA of the bacterium,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,b6d0502a-420d-435e-8b7a-9b42106ca5b4,fr,pretest
962,2018-04-28 12:50:45+00:00,Not at all,Not at all,Not at all,Not at all,No / not yet,12,Male,Moderately,Not at all,Not even in middle school,Moderately,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86c71536-ee24-4c3d-b856-6a97b63f6217,fr,pretest
963,2018-04-28 13:04:44+00:00,A lot,A lot,Not at all,A lot,No / not yet,31,Male,Moderately,Moderately,Until the end of high school,Rarely,No,Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,d2357cde-2d0f-4e41-8e7e-8dc0f5b9f05b,fr,pretest
964,2018-04-28 13:05:18+00:00,Extremely,Moderately,Moderately,Extremely,No / not yet,33,Female,Not at all,Extremely,Until the end of high school,Not at all,No,Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,Plasmid,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,Plasmid,I don't know,TER,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,49eacabd-da6f-4105-92c8-56358bf5760a,fr,pretest
965,2018-04-28 13:09:38+00:00,Slightly,Moderately,A lot,A lot,No / not yet,10,Male,Moderately,Slightly,Not even in middle school,Moderately,No,Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,90ad99ba-0ced-4bc4-9cfa-89ff2b00a4f2,fr,pretest
966,2018-04-28 13:20:58+00:00,A lot,A lot,Extremely,Moderately,I just played for the first time,14,Male,Extremely,A lot,Until the end of middle school,Extremely,"Yes, but I don't exactly know what it means",Yes,A lot,Edit the DNA of the bacterium,DNA sequences,I don't know,None of these,TER,PR,RBS,TER,I don't know,I don't know,I don't know,I don't know,CDS,RBS,Plasmid,I don't know,The bricks are not well-ordered,It makes it possible to move faster,It generates green fluorescence in presence of arabinose inducer,The bricks are not well-ordered,I don't know,I don't know,The bricks are not well-ordered,The bricks are not well-ordered,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,I don't know,Des aides en plus du tutoriel pourrait je pense aider à progresser plus vite,b6d0502a-420d-435e-8b7a-9b42106ca5b4,fr,posttest
967,2018-04-28 13:25:22+00:00,A lot,A lot,A lot,Moderately,No / not yet,24,Female,Moderately,A lot,Until the end of high school,Not at all,No,Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,ea98662e-4a20-482e-8b06-29e07d7f70ac,fr,pretest
968,2018-04-28 13:25:58+00:00,Moderately,Moderately,Slightly,Moderately,No / not yet,27,Female,Not at all,Not at all,Until the end of high school,Not at all,No,Yes,Not applicable: not played yet,Divide the bacterium,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,3f719697-7ae0-4a33-8d80-e628de2af720,fr,pretest
969,2018-04-28 13:33:28+00:00,Moderately,Slightly,Not at all,Moderately,I just played for the first time,31,Male,Moderately,Moderately,Until the end of high school,Rarely,No,Yes,A bit,Edit the DNA of the bacterium,Proteins,Ampicillin,I don't know,I don't know,Plasmid,I don't know,TER,I don't know,PR,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,The bricks are not well-ordered,It makes it possible to move faster,It makes it possible to move faster,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,The bricks are not well-ordered,I don't know,Flagella quickly disappear one by one,I don't know,"Gameplay sympa (quoique long à comprendre, j'ai passé 20 minutes avec les touches du clavier avant de me rendre compte que l'on pouvait cliquer pour se déplacer) et construction de niveaux intéressante.

Par contre on suit le tuto initial sans vraiment comprendre, car il est très rapide et ne pose pas les bases de la construction génétique. Et après on est complètement perdus dans les possibilités de construction.
Cela donne l'impression d'être fait pour des personnes déjà spécialistes voulant renforcer leurs connaissances, mais pas pour transmettre à des néophytes (on ne commence pas par les bases, ou celles-ci ont des prérequis assez élevés qu'un bac S ne suffit pas à avoir). On explique très peu les choses et la progression me paraît trop rapide (j'ai été bloqué et je suppose que c'est parce qu'il me manquait un élément à construire, mais je ne sais pas lequel). j'aurais aimé plusieurs tutos, sur lesquels je puisse revenir lorsque je bloque, histoire d'avoir à la fois le jeu rapide pour ceux qui sont à l'aise, et la possibilité de retourner à l'""école"" pour ceux qui comme moi en ont besoin.

Un point également en construction de niveau: j'ai été presque bloqué à un passage où pousser une pierre me donnait accès à une zone intermédiaire de laquelle je pouvais repousser la même pierre pour donner accès à un couloir, mais il était difficile d'accéder à cette autre côté de la pierre.

Reste que l'intention est très louable, continuez et bonne chance !",d2357cde-2d0f-4e41-8e7e-8dc0f5b9f05b,fr,posttest
970,2018-04-28 13:37:27+00:00,Extremely,Moderately,Not at all,Extremely,I just played for the first time,33,Female,Not at all,Extremely,Until the end of high school,Not at all,No,Yes,A bit,Edit the DNA of the bacterium,I don't know,Ampicillin,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"Under blue light, when the GFP device is equipped",The bacterium glows,I don't know,,49eacabd-da6f-4105-92c8-56358bf5760a,fr,posttest
971,2018-04-28 13:45:47+00:00,Moderately,Moderately,Moderately,Moderately,No / not yet,24,Male,A lot,Moderately,Until the end of middle school,Moderately,No,Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,41ee4341-c08e-44eb-a362-79f3d2dc1e7a,fr,pretest
972,2018-04-28 13:46:51+00:00,Moderately,Moderately,A lot,Extremely,No / not yet,23,Female,Slightly,Slightly,Until the end of high school,Rarely,"Yes, but I don't exactly know what it means",Yes,Not applicable: not played yet,Edit the DNA of the bacterium,I don't know,Ampicillin,I don't know,RBS,I don't know,CDS,I don't know,TER,I don't know,I don't know,I don't know,CDS,I don't know,I don't know,TER,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,d83fa47e-5d89-405d-baf9-ea6123fe6667,fr,pretest
973,2018-04-28 13:53:18+00:00,A lot,Moderately,A lot,A lot,I just played for the first time,10,Male,Moderately,Slightly,Not even in middle school,Moderately,No,Yes,A lot,Edit the DNA of the bacterium,I don't know,I don't know,I don't know,TER,I don't know,TER,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,Plasmid,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,90ad99ba-0ced-4bc4-9cfa-89ff2b00a4f2,fr,posttest
974,2018-04-28 13:55:20+00:00,A lot,A lot,A lot,Moderately,I just played for the first time,24,Female,Moderately,A lot,Until the end of high school,Not at all,No,Yes,Moderately,Edit the DNA of the bacterium,DNA sequences,I don't know,I don't know,TER,I don't know,I don't know,I don't know,I don't know,RBS,PR,I don't know,Plasmid,I don't know,I don't know,I don't know,The bricks are not well-ordered,It makes it possible to move faster,It generates antibiotic resistance,I don't know,It generates green fluorescence,I don't know,I don't know,I don't know,"Under blue light, when the GFP device is equipped",The bacterium glows,It produces nothing since it induces itself,,ea98662e-4a20-482e-8b06-29e07d7f70ac,fr,posttest
975,2018-04-28 14:02:07+00:00,Slightly,Slightly,Not at all,Slightly,I just played for the first time,27,Female,Not at all,Not at all,Until the end of high school,Not at all,No,Yes,Moderately,Edit the DNA of the bacterium,DNA sequences,Terminator,RBS,PR,I don't know,I don't know,TER,Plasmid,I don't know,I don't know,I don't know,I don't know,I don't know,Plasmid,CDS,The bricks are not well-ordered,It makes it possible to move faster,I don't know,It generates green fluorescence,The bricks are not well-ordered,It generates antibiotic resistance,I don't know,It makes it possible to move faster,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,I don't know,,3f719697-7ae0-4a33-8d80-e628de2af720,fr,posttest
976,2018-04-28 14:14:25+00:00,Moderately,Moderately,Moderately,Moderately,I just played for the first time,24,Male,A lot,Moderately,Until the end of middle school,Moderately,No,Yes,A bit,Edit the DNA of the bacterium,DNA sequences,Ampicillin,Plasmid,I don't know,I don't know,I don't know,TER,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,"Under blue light, when the GFP device is equipped",Flagella quickly disappear one by one,I don't know,,41ee4341-c08e-44eb-a362-79f3d2dc1e7a,fr,posttest
977,2018-04-28 14:21:43+00:00,Moderately,Moderately,Slightly,Extremely,I just played for the first time,23,Female,Slightly,Slightly,Until the end of high school,Rarely,"Yes, but I don't exactly know what it means",Yes,Moderately,Edit the DNA of the bacterium,DNA sequences,Ampicillin,Plasmid,None of these,PR,None of these,TER,CDS,None of these,CDS,CDS,None of these,None of these,None of these,None of these,I don't know,I don't know,It generates green fluorescence,It generates green fluorescence,I don't know,It makes it possible to move faster,I don't know,I don't know,I don't know,Flagella quickly disappear one by one,I don't know,,d83fa47e-5d89-405d-baf9-ea6123fe6667,fr,posttest
978,2018-04-28 14:28:27+00:00,A lot,A lot,Moderately,A lot,I just played for the first time,,,,,,,,,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,5aef0757-5de1-42a7-9ba6-4359d58968f5,fr,posttest
979,2018-04-28 14:28:46+00:00,Extremely,A lot,Moderately,Moderately,No / not yet,20,Female,Moderately,Slightly,Until the end of middle school,A lot,No,Yes,Not applicable: not played yet,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,eecce316-f019-4ee4-bb9c-008e07f6abe0,fr,pretest
980,2018-04-28 14:33:38+00:00,Moderately,Slightly,Moderately,A lot,No / not yet,26,Male,A lot,Slightly,Until the end of high school,Moderately,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57a71958-bc72-462b-950b-96cf22573614,fr,pretest
981,2018-04-28 14:35:04+00:00,A lot,A lot,Moderately,A lot,No / not yet,26,Male,Slightly,Not at all,Until the end of high school,Rarely,No,Yes,Not applicable: not played yet,I don't know,I don't know,Ampicillin,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,I don't know,,b4481eec-2035-484f-b46b-ee83c60d14e2,fr,pretest
